CustomerID,Count,Gender,Senior Citizen,Partner,Dependents
8190-ZTQFB,1,Male,No,No,No
0931-MHTEM,1,Female,No,No,No
7515-LODFU,1,Male,Yes,No,No
0440-UEDAI,1,Female,No,No,No
1337-BOZWO,1,Male,No,Yes,Yes
0868-VJRDR,1,Male,No,Yes,No
6344-SFJVH,1,Female,No,No,No
3950-VPYJB,1,Male,No,Yes,Yes
8041-TMEID,1,Male,Yes,Yes,No
7321-ZNSLA,1,Male,No,Yes,Yes
6941-KXRRV,1,Female,Yes,Yes,No
8727-JQFHV,1,Male,No,Yes,Yes
9475-NNDGC,1,Male,No,Yes,No
1355-KUSBG,1,Female,No,Yes,Yes
3688-FTHLT,1,Female,No,No,No
0899-LIIBW,1,Male,No,Yes,No
1384-RCUXW,1,Male,No,No,No
5825-XJOCM,1,Male,No,No,Yes
6848-YLDFR,1,Male,No,Yes,Yes
8125-QPFJD,1,Female,No,Yes,No
2320-YKQBO,1,Female,No,No,No
4973-RLZVI,1,Female,No,No,No
7869-ZYDST,1,Male,No,Yes,No
4501-UYKBC,1,Female,Yes,No,No
1215-EXRMO,1,Male,No,Yes,No
2305-MRGLV,1,Male,No,Yes,No
8404-VIOMB,1,Female,No,No,No
2359-KLTEK,1,Female,No,Yes,Yes
5304-EFJLP,1,Male,Yes,Yes,No
2673-ZALNP,1,Female,No,No,No
9184-GALIL,1,Female,No,Yes,Yes
4393-RYCRE,1,Male,No,No,No
9746-MDMBK,1,Male,No,Yes,Yes
3162-ZJZFU,1,Male,No,Yes,Yes
8404-GFGCZ,1,Male,No,Yes,No
8875-AKBYH,1,Male,Yes,No,No
0533-UCAAU,1,Male,Yes,Yes,No
1394-SUIUH,1,Female,Yes,Yes,No
3521-MNKLV,1,Male,No,No,No
2533-TIBIX,1,Male,No,Yes,Yes
5092-STPKP,1,Female,No,No,No
0114-PEGZZ,1,Female,No,No,No
3359-DSRKA,1,Female,No,Yes,Yes
8639-NHQEI,1,Female,No,Yes,Yes
7161-DFHUF,1,Female,No,Yes,No
3720-DBRWL,1,Male,No,Yes,No
8565-WUXZU,1,Male,Yes,Yes,No
4994-OBRSZ,1,Male,No,No,Yes
0562-FGDCR,1,Female,No,Yes,Yes
2436-QBZFP,1,Female,No,Yes,Yes
3420-YJLQT,1,Female,No,No,No
6040-CGACY,1,Female,No,No,No
6582-PLFUU,1,Male,No,Yes,Yes
8242-PDSGJ,1,Male,No,Yes,No
0264-CNITK,1,Female,No,Yes,Yes
0089-IIQKO,1,Female,No,Yes,Yes
7839-NUIAA,1,Female,No,Yes,Yes
6075-QMNRR,1,Female,No,No,No
5966-EMAZU,1,Male,No,Yes,No
0440-EKDCF,1,Male,No,Yes,No
4774-HHGGS,1,Male,No,Yes,No
2055-BFOCC,1,Male,Yes,Yes,No
8180-AKMJV,1,Female,No,No,No
4298-OYIFC,1,Male,No,Yes,No
5566-SOEZD,1,Male,No,Yes,Yes
9842-EFSYY,1,Female,No,No,Yes
2272-WUSPA,1,Female,No,Yes,No
4584-LBNMK,1,Male,Yes,Yes,No
3898-GUYTS,1,Female,Yes,No,No
0930-EHUZA,1,Female,No,No,No
9975-SKRNR,1,Male,No,No,No
3703-KBKZP,1,Male,Yes,No,No
4973-MGTON,1,Female,No,Yes,No
3682-YEUWS,1,Male,No,Yes,Yes
1223-UNPKS,1,Male,No,Yes,Yes
3446-QDSZF,1,Female,No,No,No
5117-IFGPS,1,Male,Yes,Yes,No
7379-FNIUJ,1,Male,No,No,No
1627-AFWVJ,1,Female,No,No,No
4486-EFAEB,1,Male,No,No,No
0060-FUALY,1,Female,No,Yes,No
6954-OOYZZ,1,Male,No,Yes,No
7088-FBAWU,1,Female,No,Yes,Yes
8313-AFGBW,1,Male,No,Yes,No
3097-IDVPU,1,Male,No,Yes,Yes
2197-OMWGI,1,Female,Yes,Yes,Yes
2303-PJYHN,1,Female,No,Yes,No
9795-VOWON,1,Male,No,No,No
1237-WIYYZ,1,Female,No,No,No
1987-AUELQ,1,Female,No,Yes,No
7852-LECYP,1,Male,Yes,Yes,No
4822-LPTYJ,1,Male,No,Yes,No
8165-CBKXO,1,Male,No,Yes,Yes
6527-PZFPV,1,Male,No,Yes,Yes
9593-CVZKR,1,Female,No,Yes,Yes
8595-SIZNC,1,Female,Yes,Yes,No
5236-XMZJY,1,Female,No,No,No
4827-DPADN,1,Female,No,Yes,Yes
2694-CIUMO,1,Female,No,No,No
5846-ABOBJ,1,Male,No,Yes,No
1439-LCGVL,1,Female,No,Yes,No
0909-SDHNU,1,Female,No,No,Yes
4647-XXZAM,1,Female,No,Yes,Yes
7740-KKCXF,1,Male,No,Yes,No
5360-XGYAZ,1,Male,No,Yes,Yes
3557-HTYWR,1,Female,No,No,No
8920-NAVAY,1,Male,Yes,No,No
1699-TLDLZ,1,Female,No,Yes,Yes
5600-PDUJF,1,Male,No,No,No
0567-XRHCU,1,Female,No,Yes,Yes
2067-QYTCF,1,Female,No,Yes,No
7407-SUJIZ,1,Male,No,No,No
9150-KPBJQ,1,Female,No,No,No
0052-DCKON,1,Male,No,Yes,No
3654-ARMGP,1,Female,No,No,No
9699-UBQFS,1,Female,Yes,Yes,No
9367-TCUYN,1,Female,No,No,No
1261-FWTTE,1,Male,Yes,No,No
3528-HFRIQ,1,Male,Yes,Yes,No
0708-SJDIS,1,Female,No,No,No
2073-QBVBI,1,Female,No,Yes,No
6928-ONTRW,1,Female,No,Yes,Yes
3320-VEOYC,1,Male,Yes,No,No
5231-FIQPA,1,Female,No,No,No
6617-WLBQC,1,Female,No,Yes,Yes
2599-CIPQE,1,Male,No,Yes,Yes
8774-GSBUN,1,Male,No,Yes,No
7326-RIGQZ,1,Male,No,Yes,Yes
1401-FTHFQ,1,Male,No,Yes,Yes
0254-FNMCI,1,Female,No,No,No
1848-LBZHY,1,Female,No,Yes,No
8118-TJAFG,1,Male,No,Yes,Yes
5429-LWCMV,1,Female,No,No,No
7298-IZWLY,1,Female,No,No,No
9758-MFWGD,1,Female,Yes,Yes,Yes
3955-JBZZM,1,Male,No,No,No
4815-TUMEQ,1,Female,No,No,No
9909-IDLEK,1,Male,No,Yes,Yes
4092-OFQZS,1,Male,No,Yes,No
1561-BWHIN,1,Male,No,Yes,Yes
9927-DSWDF,1,Male,No,Yes,No
9500-LTVBP,1,Female,No,No,No
7252-NTGSS,1,Female,No,No,No
8149-AIQCG,1,Male,No,No,No
1360-JYXKQ,1,Female,Yes,Yes,No
0899-WZRSD,1,Male,No,No,No
3255-GRXMG,1,Male,No,No,Yes
4828-FAZPK,1,Female,No,Yes,Yes
6094-ZIVKX,1,Female,No,No,No
6925-BAYGL,1,Female,Yes,Yes,No
3262-EIDHV,1,Female,No,Yes,Yes
7354-OIJLX,1,Male,No,No,No
1376-HHBDV,1,Female,No,No,No
6133-OZILE,1,Female,No,No,No
4135-FRWKJ,1,Female,Yes,Yes,Yes
6551-ZCOTS,1,Male,Yes,No,No
7191-ADRGF,1,Male,No,Yes,No
5018-LXQQG,1,Female,No,Yes,Yes
6892-BOGQE,1,Female,No,Yes,No
1746-TGTWV,1,Male,No,Yes,No
5995-SNNEW,1,Male,Yes,Yes,No
8050-WYBND,1,Female,No,No,Yes
2821-WARNZ,1,Female,No,No,Yes
4879-GZLFH,1,Female,No,Yes,Yes
8314-HTWVE,1,Female,No,Yes,Yes
9402-ROUMJ,1,Female,No,Yes,Yes
2507-QZPQS,1,Male,No,No,No
7159-NOKYQ,1,Male,No,Yes,No
5707-ZMDJP,1,Male,No,Yes,Yes
8779-YIQQA,1,Male,No,Yes,Yes
7136-IHZJA,1,Female,No,Yes,Yes
8966-OIQHG,1,Female,No,Yes,Yes
7074-STDCN,1,Male,No,No,No
8739-QOTTN,1,Female,No,Yes,No
1399-OUPJN,1,Female,No,Yes,Yes
0277-BKSQP,1,Male,No,Yes,Yes
5774-XZTQC,1,Female,No,Yes,Yes
2676-SSLTO,1,Male,No,No,No
6266-QHOJZ,1,Female,No,No,No
7269-JISCY,1,Female,No,No,No
0363-SVHYR,1,Male,No,Yes,Yes
8547-NSBBO,1,Male,No,No,No
6591-QGOYB,1,Male,No,No,No
9070-BCKQP,1,Female,No,Yes,No
6421-SZVEM,1,Female,No,Yes,Yes
1328-EUZHC,1,Female,No,Yes,No
8878-RYUKI,1,Female,No,No,No
9633-DENPU,1,Female,No,Yes,No
7811-JIVPF,1,Female,No,No,No
7113-HIPFI,1,Male,No,Yes,Yes
8541-QVFKM,1,Female,No,No,No
9258-CNWAC,1,Female,No,Yes,Yes
5371-VYLSX,1,Female,Yes,No,No
6374-AFWOX,1,Male,No,Yes,No
5317-FLPJF,1,Female,No,No,No
7621-VPNET,1,Female,No,Yes,No
6034-YMTOB,1,Female,No,No,No
4903-CNOZC,1,Male,No,No,No
4353-HYOJD,1,Female,No,Yes,Yes
7267-FRMJW,1,Female,No,Yes,Yes
4188-FRABG,1,Male,No,Yes,No
4128-ETESU,1,Female,Yes,Yes,No
0620-DLSLK,1,Female,No,No,No
3850-OKINF,1,Male,No,Yes,Yes
1156-ZFYDO,1,Female,No,No,No
3295-YVUSR,1,Male,Yes,No,No
8016-NCFVO,1,Male,Yes,No,No
4119-ZYPZY,1,Male,Yes,No,No
5549-ZGHFB,1,Male,No,Yes,Yes
7577-SWIFR,1,Male,No,No,No
0303-WMMRN,1,Male,No,No,No
6408-OTUBZ,1,Female,No,No,No
5204-HMGYF,1,Female,No,Yes,Yes
1078-TDCRN,1,Female,Yes,Yes,No
3727-OVPRY,1,Male,No,Yes,Yes
3797-FKOGQ,1,Male,No,No,Yes
7622-NXQZR,1,Male,No,No,No
6196-HBOBZ,1,Male,No,Yes,No
3970-XGJDU,1,Female,No,No,No
7017-VFULY,1,Female,No,Yes,No
5562-YJQGT,1,Female,No,No,No
8807-OPMBM,1,Female,No,Yes,Yes
5439-WIKXB,1,Male,Yes,Yes,No
8294-UIMBA,1,Female,No,No,No
8109-YUOHE,1,Male,No,No,No
5840-NVDCG,1,Female,No,Yes,Yes
8092-NLTGF,1,Male,No,No,No
5928-QLDHB,1,Male,No,No,No
9840-EFJQB,1,Female,No,No,No
0696-UKTOX,1,Male,No,No,Yes
4801-KFYKL,1,Male,No,No,Yes
3472-OAOOR,1,Male,No,Yes,Yes
6135-OZQVA,1,Female,No,No,No
2252-JHJGE,1,Male,No,No,No
4188-PCPIG,1,Female,No,Yes,No
7105-BENQF,1,Male,No,No,Yes
7721-DVEKZ,1,Female,No,No,No
3566-VVORZ,1,Female,No,Yes,No
9507-HSMMZ,1,Male,No,No,No
2480-SQIOB,1,Male,No,Yes,Yes
7813-TKCVO,1,Female,No,Yes,No
0128-MKWSG,1,Female,No,No,Yes
4350-ZTLPI,1,Female,No,Yes,No
0361-HJRDX,1,Female,No,No,No
5727-MYATE,1,Male,No,Yes,Yes
3823-KYNQY,1,Male,No,No,No
7570-WELNY,1,Female,No,Yes,No
3021-VLNRJ,1,Female,No,No,Yes
2080-CAZNM,1,Female,Yes,No,No
1028-FFNJK,1,Male,Yes,Yes,No
6907-FLBER,1,Male,No,No,No
3001-UNBTL,1,Male,Yes,Yes,Yes
5982-PSMKW,1,Female,No,Yes,Yes
3507-GASNP,1,Male,No,No,Yes
7096-ZNBZI,1,Female,No,Yes,No
1676-MQAOA,1,Male,No,No,No
0786-IVLAW,1,Female,Yes,No,No
7566-DSRLQ,1,Female,No,Yes,No
7245-JMTTQ,1,Female,No,No,No
6050-IJRHS,1,Female,No,Yes,Yes
6202-JVYEU,1,Male,No,No,No
8591-TKMZH,1,Male,No,Yes,Yes
0734-OXWBT,1,Male,No,No,Yes
4282-ACRXS,1,Male,Yes,Yes,No
0365-TRTPY,1,Female,No,No,No
7349-ALMUX,1,Male,No,No,No
6502-KUGLL,1,Female,No,Yes,Yes
1841-YSJGV,1,Male,No,Yes,No
3511-BFTJW,1,Male,No,Yes,Yes
7668-XCFYV,1,Female,Yes,Yes,No
5018-HEKFO,1,Female,No,No,No
2923-ARZLG,1,Male,No,Yes,Yes
3976-NLDEZ,1,Male,No,No,No
2282-YGNOR,1,Female,No,No,No
5336-UFNZP,1,Female,Yes,Yes,Yes
6854-EXGSF,1,Female,No,No,No
1241-EZFMJ,1,Male,No,Yes,No
9233-PSYHO,1,Female,Yes,No,No
5376-PCKNB,1,Male,No,Yes,Yes
8044-BGWPI,1,Male,No,Yes,Yes
4060-LDNLU,1,Male,No,No,No
3589-PPVKW,1,Male,No,No,No
5887-IKKYO,1,Male,No,Yes,Yes
1755-RMCXH,1,Male,No,Yes,Yes
3858-XHYJO,1,Female,No,Yes,No
4299-SIMNS,1,Male,No,No,No
7025-IWFHT,1,Male,No,No,No
6261-LHRTG,1,Female,No,No,No
7841-FCRQD,1,Female,No,Yes,No
2056-EVGZL,1,Male,No,Yes,Yes
8777-MBMTS,1,Female,Yes,Yes,No
7753-USQYQ,1,Male,No,No,No
7661-CPURM,1,Male,No,No,No
6233-HXJMX,1,Female,No,No,No
5902-WBLSE,1,Female,No,Yes,Yes
3239-TPHPZ,1,Female,No,Yes,No
5115-GZDEL,1,Male,No,No,Yes
3338-CVVEH,1,Male,No,No,No
2615-YVMYX,1,Male,Yes,Yes,No
2851-STERV,1,Male,Yes,No,No
4393-GEADV,1,Male,No,Yes,Yes
8486-AYEQH,1,Female,No,No,No
5419-JKZNQ,1,Male,Yes,Yes,No
2495-KZNFB,1,Female,No,No,No
1409-PHXTF,1,Male,Yes,Yes,No
4560-WQAQW,1,Female,No,No,No
9591-YVTEB,1,Male,Yes,No,No
9309-BZGNT,1,Male,Yes,Yes,No
4274-DRSQT,1,Female,No,No,No
2027-DNKIV,1,Male,No,Yes,Yes
8075-GXIUB,1,Male,Yes,Yes,No
2885-HIJDH,1,Male,No,Yes,Yes
5424-RLQLC,1,Male,No,No,No
6507-DTJZV,1,Male,No,No,Yes
7673-BQGKU,1,Female,No,Yes,Yes
6723-WSNTY,1,Female,Yes,Yes,No
2725-IWWBA,1,Male,No,Yes,Yes
1061-PNTHC,1,Female,No,Yes,Yes
0394-YONDK,1,Male,No,Yes,Yes
6574-MCOEH,1,Female,No,Yes,Yes
7399-QHBJS,1,Female,No,Yes,Yes
0997-YTLNY,1,Female,No,No,Yes
9479-HYNYL,1,Female,No,Yes,No
9708-KFDBY,1,Male,No,No,No
3642-GKTCT,1,Female,No,No,No
0774-RMNUW,1,Female,No,Yes,Yes
1334-PDUKM,1,Female,No,Yes,No
0756-MPZRL,1,Male,No,No,No
2242-MFOTG,1,Male,No,No,No
2927-CVULT,1,Female,No,Yes,Yes
2144-BFDSO,1,Female,Yes,Yes,No
8745-PVESG,1,Female,No,No,No
7647-GYYKX,1,Female,No,Yes,Yes
5647-FXOTP,1,Female,Yes,Yes,No
9700-ISPUP,1,Female,No,Yes,Yes
9839-ETQOE,1,Male,No,No,Yes
6078-VESFR,1,Male,Yes,Yes,No
9027-TMATR,1,Female,No,Yes,No
1941-HOSAM,1,Male,No,Yes,Yes
9110-HSGTV,1,Female,No,No,No
0704-VCUMB,1,Female,No,Yes,No
6171-ZTVYB,1,Male,No,Yes,No
1935-IMVBB,1,Male,No,Yes,No
2535-PBCGC,1,Female,No,Yes,No
1470-PSXNM,1,Male,No,Yes,Yes
2498-XLDZR,1,Female,No,Yes,Yes
9866-OCCKE,1,Female,Yes,Yes,No
5338-YHWYT,1,Male,No,No,Yes
7718-UPSKJ,1,Female,No,Yes,No
8731-WBBMB,1,Female,No,Yes,No
1448-CYWKC,1,Female,No,Yes,Yes
7901-IIDQV,1,Male,No,No,No
2690-DVRVK,1,Male,No,Yes,Yes
1270-XKUCC,1,Female,No,Yes,Yes
0334-ZFJSR,1,Female,No,Yes,No
5583-EJXRD,1,Male,No,Yes,Yes
4565-EVZMJ,1,Female,No,No,No
3327-YBAKM,1,Female,No,Yes,No
9441-QHEVC,1,Male,No,No,No
6705-LNMDD,1,Male,No,No,No
2580-ASVVY,1,Female,No,Yes,No
3370-GQEAL,1,Male,No,Yes,Yes
5032-USPKF,1,Female,No,No,No
4254-QPEDE,1,Female,No,Yes,No
6283-GITPX,1,Male,No,No,Yes
0771-CHWSK,1,Male,No,No,No
9788-HNGUT,1,Male,No,Yes,No
9495-REDIY,1,Male,No,No,Yes
5375-XLDOF,1,Male,No,Yes,Yes
1172-VIYBP,1,Male,No,Yes,Yes
6559-PDZLR,1,Male,No,No,No
8992-OBVDG,1,Male,No,No,No
4273-MBHYA,1,Female,No,No,Yes
4724-WXVWF,1,Male,No,No,No
5701-GUXDC,1,Female,No,Yes,No
1460-UZPRJ,1,Male,No,Yes,No
6082-GLJIX,1,Male,No,No,No
2495-TTHBQ,1,Female,No,No,Yes
0485-ZBSLN,1,Male,No,Yes,Yes
3810-PJUHR,1,Male,No,Yes,Yes
0847-HGRML,1,Male,No,No,Yes
8232-CTLKO,1,Female,No,Yes,Yes
9227-YBAXE,1,Female,No,Yes,Yes
9860-LISIZ,1,Female,No,No,No
0112-QAWRZ,1,Male,No,Yes,Yes
2786-GCDPI,1,Female,Yes,No,No
4043-MKDTV,1,Male,No,Yes,No
9229-RQABD,1,Male,No,No,No
8313-KTIHG,1,Male,No,No,No
5320-BRKGK,1,Female,No,Yes,Yes
6284-KMNUF,1,Female,No,Yes,No
6229-UOLQL,1,Male,No,Yes,Yes
3137-LUPIX,1,Female,No,No,No
6143-JQKEA,1,Male,No,No,No
8676-OOQEJ,1,Male,No,No,No
9701-CDXHR,1,Female,No,Yes,No
8124-NZVGJ,1,Female,No,No,No
2162-FRZAA,1,Male,No,Yes,Yes
5118-MUEYH,1,Female,No,Yes,No
5627-TVBPP,1,Female,No,No,Yes
3936-QQFLL,1,Male,No,No,No
2589-AYCRP,1,Female,No,No,No
4067-HLYQI,1,Female,No,No,No
5124-EOGYE,1,Male,No,No,No
5057-RKGLH,1,Female,No,Yes,Yes
0292-WEGCH,1,Female,No,Yes,Yes
8910-ICHIU,1,Female,No,No,No
4097-YODCF,1,Male,No,No,Yes
9715-WZCLW,1,Male,No,Yes,Yes
9786-YWNHU,1,Female,No,Yes,Yes
6407-GSJNL,1,Female,No,No,No
4049-ZPALD,1,Female,No,Yes,No
3733-UOCWF,1,Male,Yes,Yes,No
6833-JMZYP,1,Female,No,No,No
1310-QRITU,1,Female,No,No,No
8961-QDZZJ,1,Female,No,Yes,Yes
9715-SBVSU,1,Male,No,Yes,Yes
8490-BXHEO,1,Male,Yes,No,No
7173-TETGO,1,Female,Yes,Yes,No
7929-SKFGK,1,Male,No,Yes,No
2300-RQGOI,1,Female,No,No,No
3563-SVYLG,1,Male,No,Yes,Yes
6435-VWCCY,1,Male,Yes,Yes,No
4998-IKFSE,1,Female,No,No,No
8630-QSGXK,1,Male,No,Yes,No
2455-USLMV,1,Female,No,No,No
9488-FVZCC,1,Female,No,Yes,Yes
5995-WWKKG,1,Female,No,No,No
7879-CGSFV,1,Male,No,No,No
9921-EZKBY,1,Male,No,No,Yes
7432-FFVAR,1,Female,No,Yes,Yes
7246-ZGQDF,1,Female,No,No,Yes
4456-RHSNB,1,Female,No,Yes,Yes
2481-SBOYW,1,Female,No,No,Yes
7109-MFBYV,1,Male,No,No,No
1833-TCXKK,1,Male,No,Yes,No
1832-PEUTS,1,Male,No,Yes,Yes
8660-BUETV,1,Female,No,No,No
0580-PIQHM,1,Female,No,Yes,Yes
5696-CEIQJ,1,Male,No,Yes,Yes
1696-HXOWK,1,Female,No,Yes,No
3026-ATZYV,1,Female,No,Yes,Yes
4012-YCFAI,1,Male,No,Yes,No
9970-QBCDA,1,Female,No,No,No
9496-IVVRP,1,Female,No,Yes,Yes
2657-VPXTA,1,Female,No,Yes,Yes
6551-VLJMV,1,Male,No,Yes,No
1221-GHZEP,1,Female,No,No,No
9289-LBQVU,1,Male,No,Yes,No
3458-IDMFK,1,Male,No,No,No
6933-FHBZC,1,Female,No,No,No
0221-NAUXK,1,Male,No,No,Yes
9770-KXGQU,1,Female,No,No,No
6538-POCHL,1,Male,No,No,No
6726-NNFWD,1,Female,Yes,Yes,No
3002-WQZWT,1,Female,No,No,No
4277-UDIEF,1,Male,No,Yes,Yes
1208-NBVFH,1,Male,No,Yes,Yes
4912-PIGUY,1,Female,No,No,No
2725-TTRIQ,1,Female,No,Yes,Yes
3374-TTZTK,1,Male,No,Yes,No
8990-ZXLSU,1,Female,No,No,No
2275-RBYQS,1,Female,No,No,No
4419-UJMUS,1,Male,No,Yes,Yes
7794-JASDG,1,Male,No,No,No
7609-YBPXG,1,Male,No,No,No
5519-TEEUH,1,Male,No,No,Yes
7856-GANIL,1,Male,Yes,Yes,No
0804-XBFBV,1,Female,No,No,Yes
2676-OXPPQ,1,Male,No,No,No
3703-TTEPD,1,Male,No,No,No
2799-TSLAG,1,Female,No,Yes,Yes
2208-NKVVH,1,Male,No,Yes,Yes
7139-JZFVG,1,Male,No,Yes,Yes
4987-GQWPO,1,Male,No,No,No
1757-TCATG,1,Male,No,Yes,Yes
4776-XSKYQ,1,Female,No,Yes,Yes
8048-DSDFQ,1,Male,No,No,No
5753-QQWPW,1,Female,No,No,No
6010-DDPPW,1,Male,No,Yes,No
6693-FRIRW,1,Male,No,No,No
6586-MYGKD,1,Male,No,Yes,No
3173-NVMPX,1,Female,No,Yes,Yes
0248-PGHBZ,1,Female,Yes,No,No
0623-GDISB,1,Female,No,No,No
2892-GESUL,1,Female,No,Yes,Yes
7472-EQOAV,1,Male,Yes,Yes,Yes
2043-WVTQJ,1,Male,No,Yes,No
8034-RYTVV,1,Female,No,No,No
3863-QSTYI,1,Male,No,No,No
5044-LRQAQ,1,Female,No,Yes,No
1716-LSAMB,1,Male,No,Yes,Yes
1333-PBMXB,1,Female,No,Yes,Yes
6546-OPBBH,1,Male,No,Yes,Yes
5985-BEHZK,1,Female,Yes,Yes,No
9127-QRZMH,1,Male,No,Yes,No
5919-VCZYM,1,Male,No,No,No
9644-KVCNC,1,Female,No,No,No
2137-DQMEV,1,Male,No,Yes,Yes
8174-LNWMW,1,Female,No,No,No
9279-CJEOJ,1,Female,Yes,No,No
7964-VEXDG,1,Male,No,No,Yes
2404-JIBFC,1,Female,No,Yes,Yes
8029-XYPWT,1,Male,Yes,Yes,No
4632-PAOYU,1,Male,No,Yes,Yes
2990-OGYTD,1,Female,No,Yes,No
6646-JPPHA,1,Female,Yes,No,No
7658-UYUQS,1,Male,Yes,Yes,No
7880-XSOJX,1,Male,No,No,No
4589-IUAJB,1,Male,No,Yes,No
8746-BFOAJ,1,Male,Yes,No,No
8457-XIGKN,1,Male,No,No,No
6072-NUQCB,1,Male,No,Yes,Yes
8838-GPHZP,1,Female,No,No,No
8750-QWZAJ,1,Female,No,Yes,Yes
6918-UMQCG,1,Female,No,No,No
0675-NCDYU,1,Female,No,Yes,Yes
6339-DKLMK,1,Female,No,No,No
1346-PJWTK,1,Male,No,Yes,No
5088-QZLRL,1,Male,No,No,No
8023-QHAIO,1,Female,Yes,Yes,No
4397-FRLTA,1,Female,No,No,No
3057-VJJQE,1,Male,No,No,No
2302-OUZXB,1,Male,No,Yes,No
8133-ANHHJ,1,Female,Yes,No,No
2270-CHBFN,1,Female,No,Yes,No
5982-FPVQN,1,Female,No,Yes,Yes
9107-UKCKY,1,Male,No,Yes,No
4654-ULTTN,1,Male,No,Yes,No
5546-BYZSM,1,Female,No,No,No
1492-KGETH,1,Male,No,Yes,Yes
4163-HFTUK,1,Male,No,No,No
8215-NGSPE,1,Female,No,Yes,Yes
8859-YSTWS,1,Male,No,No,No
7601-DHFWZ,1,Female,No,No,No
1998-VHJHK,1,Female,No,No,No
1707-HABPF,1,Female,Yes,No,No
0487-VVUVK,1,Male,No,Yes,Yes
5063-IUOKK,1,Male,No,No,No
4508-OEBEY,1,Male,No,Yes,No
0027-KWYKW,1,Female,No,Yes,Yes
2308-STERM,1,Female,No,No,No
5982-XMDEX,1,Female,No,No,No
6051-PTVNS,1,Female,No,Yes,Yes
2877-VDUER,1,Female,No,Yes,Yes
9152-AMKAK,1,Male,No,No,No
9432-VOFYX,1,Male,No,No,No
8049-WJCLQ,1,Male,No,Yes,Yes
6586-PSJOX,1,Male,No,No,Yes
9705-ZJBCG,1,Female,No,Yes,Yes
6847-KJLTS,1,Female,Yes,Yes,No
9670-BPNXF,1,Female,No,No,No
3913-FCUUW,1,Female,No,Yes,Yes
3301-VKTGC,1,Male,No,Yes,Yes
9555-SAHUZ,1,Female,No,Yes,Yes
0816-TSPHQ,1,Male,No,No,No
9932-WBWIK,1,Male,No,No,No
4619-EVPHY,1,Female,Yes,Yes,No
5286-YHCVC,1,Male,No,Yes,No
9115-YQHGA,1,Male,No,No,No
4462-CYWMH,1,Male,Yes,Yes,No
8963-MQVYN,1,Female,No,No,Yes
2458-EOMRE,1,Female,No,No,No
9334-GWGOW,1,Male,Yes,Yes,No
6542-LWGXJ,1,Male,No,Yes,No
5567-GZKQY,1,Male,No,No,No
1222-LRYKO,1,Male,No,No,Yes
2087-QAREY,1,Female,No,Yes,No
4423-JWZJN,1,Male,No,Yes,Yes
6490-FGZAT,1,Male,No,No,No
7452-FOLON,1,Male,No,No,Yes
2320-TZRRH,1,Female,No,No,No
4942-VZZOM,1,Male,No,Yes,No
7502-BNYGS,1,Female,No,Yes,No
4291-HYEBC,1,Female,Yes,Yes,Yes
6147-CBCRA,1,Female,No,Yes,No
6047-SUHPR,1,Male,No,Yes,Yes
9752-ZNQUT,1,Female,No,No,No
1576-PFZIW,1,Male,Yes,Yes,No
5666-MBJPT,1,Male,No,No,No
7312-XSBAT,1,Male,No,No,No
3096-GKWEB,1,Male,No,Yes,No
2371-JQHZZ,1,Male,No,Yes,No
0674-GCDXG,1,Male,No,No,No
1121-QSIVB,1,Female,No,No,Yes
4396-KLSEH,1,Male,No,No,No
2824-MYYBN,1,Female,No,Yes,Yes
6345-HOVES,1,Male,No,No,No
8318-LCNBW,1,Male,No,Yes,No
6469-QJKZW,1,Female,No,Yes,No
0147-ESWWR,1,Female,Yes,Yes,No
1217-VASWC,1,Male,Yes,Yes,No
6370-ZVHDV,1,Female,No,Yes,No
5915-DGNVC,1,Female,No,Yes,No
6260-XLACS,1,Male,No,No,No
3566-CAAYU,1,Female,No,Yes,Yes
4983-CCWMC,1,Male,No,No,No
9103-CXVOK,1,Male,No,Yes,Yes
2896-TBNBE,1,Male,No,Yes,No
2522-WLNSF,1,Female,Yes,Yes,No
3841-CONLJ,1,Female,No,Yes,No
4475-NVTLU,1,Male,No,Yes,Yes
9386-LDCZR,1,Male,No,No,No
9585-KKMFD,1,Male,No,Yes,Yes
5399-ZIMKF,1,Male,No,No,No
0336-KXKFK,1,Male,No,No,No
5619-XZZKR,1,Male,No,No,No
3948-FVVRP,1,Male,No,Yes,Yes
5327-XOKKY,1,Male,Yes,Yes,No
0983-TATYJ,1,Female,No,Yes,No
1813-JYWTO,1,Female,No,Yes,No
6719-OXYBR,1,Male,No,No,No
3312-ZWLGF,1,Male,Yes,Yes,No
6476-YHMGA,1,Female,No,Yes,Yes
0795-XCCTE,1,Male,Yes,No,No
0168-XZKBB,1,Female,No,Yes,No
3785-NRHYR,1,Male,No,No,No
4537-DKTAL,1,Female,No,No,No
7072-MBHEV,1,Female,Yes,Yes,Yes
5602-BVFMK,1,Female,No,No,No
6297-NOOPG,1,Female,No,Yes,No
8204-TIFGJ,1,Female,No,No,No
8050-DVOJX,1,Male,Yes,No,No
8903-XEBGX,1,Male,No,No,Yes
8169-SAEJD,1,Male,Yes,Yes,No
1089-XZWHH,1,Female,No,Yes,Yes
2325-WINES,1,Female,No,No,No
6064-ZATLR,1,Female,No,No,No
7824-PANSQ,1,Male,No,No,No
9648-BCHKM,1,Female,No,Yes,Yes
2888-ADFAO,1,Female,No,Yes,Yes
