ID,Zip Code,Population
4772,93117,7435
4773,93202,8011
4774,93203,8696
4775,93206,12136
4776,93207,3699
4777,93208,14173
4778,93212,13509
4779,93215,6997
4780,93219,7113
4781,93221,9668
4782,93223,5422
4783,93225,11397
4784,93226,10871
4785,93230,14995
4786,93235,12578
4787,93238,12589
4788,93239,9484
4789,93240,5920
4790,93241,4440
4791,93242,5720
4792,93243,14187
4793,93244,2830
4794,93247,12324
4795,93249,2922
4796,93250,5469
4797,93254,12596
4798,93255,13227
4799,93256,4573
4800,93260,3003
4801,93261,5772
4802,93263,2792
4803,93265,12166
4804,93266,2891
4805,93268,7496
4806,93270,14114
4807,93271,7891
4808,93274,14834
4809,93276,14851
4810,93283,6308
4811,93285,6508
4812,93286,4014
4813,93291,8125
4814,93292,4641
4815,93301,6802
4816,93304,11117
4817,93305,11307
4818,93307,14752
4819,93308,7652
4820,93309,11613
4821,93311,11159
4822,93312,11332
4823,93313,13422
4824,93402,8400
4825,93405,9004
4826,93420,14451
4827,93422,11679
4828,93424,3882
4829,93426,7879
4830,93428,3894
4831,93430,13958
4832,93432,11576
4833,93433,12534
4834,93436,10533
4835,93440,7777
4836,93441,13183
4837,93442,3203
4838,93444,10567
4839,93445,2697
4840,93446,7624
4841,93449,5477
4842,93450,7480
4843,93451,4237
4844,93452,8582
4845,93453,9357
4846,93454,12734
4847,93455,13506
4848,93458,8596
4849,93460,14140
4850,93461,13932
4851,93463,4006
4852,93501,10562
4853,93505,5755
4854,93510,9000
4855,93512,7009
4856,93513,3571
4857,93514,11004
4858,93517,6471
4859,93518,3436
4860,93522,3290
4861,93526,11589
4862,93529,11114
4863,93530,7982
4864,93534,4807
4865,93536,10374
4866,93541,7716
4867,93543,4788
4868,93544,10367
4869,93545,9246
4870,93546,6347
4871,93549,10345
4872,93552,3253
4873,93553,7693
4874,93554,7520
4875,93560,5268
4876,93561,4399
4877,93602,3517
4878,93603,12132
4879,93604,11169
4880,93608,12323
4881,93609,13890
4882,93610,4490
4883,93611,4192
4884,93612,10869
4885,93614,3832
4886,93615,2404
4887,93616,2644
4888,93620,4390
4889,93621,14592
4890,93622,11666
4891,93623,3148
4892,93624,8538
4893,93625,4661
4894,93626,9411
4895,93628,13042
4896,93630,9424
4897,93634,12877
4898,93635,9772
4899,93637,6129
4900,93638,10817
4901,93640,2810
4902,93641,13136
4903,93643,14124
4904,93644,12008
4905,93645,5066
4906,93646,2735
4907,93647,4565
4908,93650,6612
4909,93651,8400
4910,93652,3109
4911,93653,6835
4912,93654,7764
4913,93656,7165
4914,93660,8515
4915,93662,12038
4916,93666,3396
4917,93667,6405
4918,93668,2211
4919,93669,14173
4920,93673,13232
4921,93701,9698
4922,93703,14248
4923,93704,8601
4924,93706,2637
4925,93710,10385
4926,93720,10358
4927,93721,8197
4928,93725,13613
4929,93726,10497
4930,93727,2231
4931,93728,9186
4932,93905,7828
4933,93906,12424
4934,93907,12540
4935,93908,8055
4936,93920,13519
4937,93921,4945
4938,93923,8006
4939,93924,10278
4940,93925,4294
4941,93926,11217
4942,93927,7298
4943,93928,12420
4944,93930,14114
4945,93932,3153
4946,93940,10553
4947,93953,10196
4948,93954,14987
4949,93960,12382
4950,93962,12889
4951,94002,5317
4952,94005,11200
4953,94010,5920
4954,94015,5772
4955,94020,12233
4956,94022,13775
4957,94024,13590
4958,94025,13668
4959,94028,4215
4960,94037,11001
4961,94038,14628
4962,94040,13923
4963,94041,8874
4964,94043,8633
4965,94044,12309
4966,94060,9804
4967,94061,6374
4968,94063,14769
4969,94065,3249
4970,94066,4661
4971,94070,7795
4972,94074,6863
4973,94080,10992
4974,94086,9672
4975,94087,13202
4976,94089,5684
4977,94102,14527
4978,94103,12757
4979,94109,11905
4980,94110,5441
4981,94111,2964
4982,94112,12281
4983,94114,14960
4984,94115,3854
4985,94116,4427
4986,94117,3509
4987,94118,6632
4988,94121,14764
4989,94122,9187
4990,94124,5521
4991,94129,8556
4992,94131,2291
4993,94133,11176
4994,94134,3148
4995,94301,10529
4996,94303,8777
4997,94305,6594
4998,94306,4882
4999,94403,9040
5000,94404,9345
5001,94501,9352
5002,94502,3575
5003,94506,10307
5004,94507,13593
5005,94508,12664
5006,94509,14326
5007,94510,13047
5008,94511,3773
5009,94512,8815
5010,94513,7655
5011,94517,12717
5012,94518,5159
5013,94521,12835
5014,94523,8686
5015,94526,9461
5016,94530,2118
5017,94536,4856
5018,94538,14612
5019,94541,2977
5020,94542,8122
5021,94546,2449
5022,94547,9632
5023,94550,4054
5024,94552,11631
5025,94553,8216
5026,94555,6356
5027,94556,7441
5028,94558,2479
5029,94559,7672
5030,94560,13391
5031,94561,10748
5032,94563,10432
5033,94566,14541
5034,94568,12475
5035,94572,6751
5036,94574,5648
5037,94577,7327
5038,94578,5317
5039,94579,10625
5040,94580,8858
5041,94583,9293
5042,94585,6338
5043,94586,11083
5044,94587,12831
5045,94588,10947
5046,94589,12666
5047,94591,11365
5048,94592,4920
5049,94595,4442
5050,94598,4625
5051,94599,3264
5052,94603,4773
5053,94605,5983
5054,94606,4655
5055,94607,3794
5056,94608,5316
5057,94609,6806
5058,94610,3245
5059,94612,14584
5060,94618,8224
5061,94621,7237
5062,94702,9137
5063,94705,8801
5064,94706,4902
5065,94707,8175
5066,94708,11304
5067,94709,5841
5068,94710,11999
5069,94801,8790
5070,94803,4477
5071,94804,5739
5072,94805,2546
5073,94901,9804
5074,94904,7838
5075,94920,5667
5076,94922,7446
5077,94923,2210
5078,94928,5156
5079,94929,7168
5080,94930,7704
5081,94933,2083
5082,94937,11491
5083,94938,5822
5084,94939,2885
5085,94940,13276
5086,94941,13754
5087,94945,4161
5088,94946,7714
5089,94947,7255
5090,94949,3853
5091,94950,12706
5092,94951,4597
5093,94952,5589
5094,94954,12629
5095,94963,7123
5096,94964,5457
5097,94965,12248
5098,94970,14611
5099,94971,14305
5100,94972,6013
5101,94973,4152
5102,95002,6274
5103,95003,2422
5104,95004,7564
5105,95005,10735
5106,95007,11885
5107,95008,13193
5108,95012,2482
5109,95017,4292
5110,95018,12245
5111,95019,7190
5112,95020,11456
5113,95023,13988
5114,95030,6418
5115,95033,9705
5116,95039,9641
5117,95041,3667
5118,95043,7377
5119,95045,11174
5120,95046,8342
5121,95051,9063
5122,95054,3664
5123,95062,4902
5124,95064,12328
5125,95065,4324
5126,95066,3557
5127,95070,11879
5128,95073,8993
5129,95076,13852
5130,95111,12726
5131,95112,11866
5132,95113,10318
5133,95118,8174
5134,95119,7667
5135,95120,10769
5136,95121,3459
5137,95122,9336
5138,95124,8016
5139,95125,13088
5140,95126,5562
5141,95128,12868
5142,95129,4046
5143,95130,11167
5144,95131,6480
5145,95132,14158
5146,95133,7731
5147,95134,7660
5148,95135,13948
5149,95136,4104
5150,95138,5882
5151,95139,7446
5152,95140,3528
5153,95148,9979
5154,95203,4513
5155,95205,12032
5156,95207,10998
5157,95210,5484
5158,95215,7750
5159,95219,14418
5160,95222,6206
5161,95224,13807
5162,95225,12790
5163,95228,7763
5164,95230,5136
5165,95236,13597
5166,95240,4500
5167,95245,8160
5168,95246,6477
5169,95249,9446
5170,95250,14167
5171,95251,11212
5172,95252,11395
5173,95255,4061
5174,95257,6426
5175,95258,5021
5176,95303,6691
5177,95306,7033
5178,95307,9687
5179,95310,10165
5180,95311,3313
5181,95312,4732
5182,95315,7022
5183,95316,2609
5184,95317,14130
5185,95318,7497
5186,95320,5112
5187,95321,7479
5188,95323,4156
5189,95324,7747
5190,95325,4735
5191,95327,3927
5192,95328,2922
5193,95333,2006
5194,95334,10095
5195,95335,9592
5196,95336,11700
5197,95337,13480
5198,95340,6973
5199,95345,11691
5200,95346,11487
5201,95350,14998
5202,95351,6528
5203,95354,9149
5204,95357,10309
5205,95360,7729
5206,95361,12649
5207,95363,2628
5208,95365,7698
5209,95366,5159
5210,95368,13232
5211,95369,6836
5212,95370,10290
5213,95376,2561
5214,95379,14558
5215,95383,9456
5216,95387,2673
5217,95389,6081
5218,95401,6393
5219,95404,4449
5220,95407,12790
5221,95410,3018
5222,95412,10325
5223,95415,5018
5224,95417,13681
5225,95420,14378
5226,95421,6663
5227,95422,3905
5228,95425,3253
5229,95427,4468
5230,95428,7754
5231,95429,10193
5232,95430,9212
5233,95436,3502
5234,95437,10829
5235,95439,5618
5236,95441,10133
5237,95443,11585
5238,95444,8708
5239,95445,13406
5240,95446,10763
5241,95448,2903
5242,95449,5119
5243,95450,3130
5244,95451,11129
5245,95452,10794
5246,95453,6059
5247,95454,8477
5248,95456,8981
5249,95457,14988
5250,95458,11037
5251,95459,10237
5252,95461,8601
5253,95462,13869
5254,95463,14442
5255,95464,6932
5256,95465,4688
5257,95466,4194
5258,95468,11220
5259,95469,4937
5260,95471,7887
5261,95472,4575
5262,95482,11350
5263,95485,9421
5264,95488,7945
5265,95490,8449
5266,95492,14673
5267,95493,5368
5268,95494,4445
5269,95497,14443
5270,95501,8528
5271,95503,8939
5272,95511,3005
5273,95514,13005
5274,95521,8366
5275,95524,3455
5276,95526,9319
5277,95527,6049
5278,95528,5791
5279,95531,4116
5280,95536,3056
5281,95540,13483
5282,95542,3935
5283,95543,10663
5284,95545,9692
5285,95547,2401
5286,95548,3242
5287,95549,7262
5288,95550,3519
5289,95551,7224
5290,95552,5880
5291,95555,12604
5292,95556,11697
5293,95558,11695
5294,95559,8179
5295,95560,2561
5296,95563,5618
5297,95565,8306
5298,95568,2752
5299,95569,2911
5300,95571,4490
5301,95573,4554
5302,95585,6727
5303,95587,8163
5304,95589,7306
5305,95601,2660
5306,95603,9081
5307,95605,10784
5308,95606,8918
5309,95607,5059
5310,95608,54000
5311,95610,2329
5312,95614,11464
5313,95615,8106
5314,95619,6256
5315,95620,2833
5316,95621,34000
5317,95623,13176
5318,95624,61000
5319,95625,8466
5320,95627,14952
5321,95629,4013
5322,95631,6552
5323,95634,5134
5324,95635,11291
5325,95638,7455
5326,95640,12555
5327,95641,14984
5328,95645,6262
5329,95646,14500
5330,95648,11638
5331,95651,5897
5332,95653,14816
5333,95655,6662
5334,95658,5053
5335,95659,14800
5336,95660,36000
5337,95662,5133
5338,95663,10630
5339,95664,13415
5340,95665,6734
5341,95667,8573
5342,95668,2804
5343,95670,51000
5344,95672,14737
5345,95673,5740
5346,95674,9131
5347,95675,2043
5348,95677,12976
5349,95678,42000
5350,95681,6020
5351,95682,6410
5352,95683,5780
5353,95684,9669
5354,95685,11857
5355,95687,68000
5356,95689,14893
5357,95691,28000
5358,95693,8665
5359,95694,13437
5360,95695,7836
5361,95701,3033
5362,95703,14840
5363,95709,9020
5364,95713,11380
5365,95714,13660
5366,95717,2582
5367,95720,5504
5368,95721,10024
5369,95726,6753
5370,95735,14184
5371,95736,10542
5372,95742,3046
5373,95746,2752
5374,95747,8845
5375,95762,7576
5376,95765,2132
5377,95814,12000
5378,95816,13387
5379,95818,7287
5380,95819,18000
5381,95820,5547
5382,95822,44000
5383,95824,11326
5384,95825,33000
5385,95826,9674
5386,95827,6829
5387,95829,9982
5388,95830,2880
5389,95831,2501
5390,95832,4580
5391,95833,35000
5392,95834,10545
5393,95837,10083
5394,95841,5438
5395,95843,45000
5396,95864,14927
5397,95901,38000
5398,95903,8873
5399,95910,14582
5400,95912,10446
5401,95914,11578
5402,95916,6162
5403,95917,6780
5404,95919,2180
5405,95920,9535
5406,95922,2228
5407,95925,3918
5408,95926,40000
5409,95930,10872
5410,95932,2821
5411,95935,6302
5412,95936,3557
5413,95937,7704
5414,95938,4041
5415,95941,3471
5416,95942,9707
5417,95943,8652
5418,95944,4897
5419,95945,4871
5420,95946,7125
5421,95947,4068
5422,95948,7591
5423,95949,2253
5424,95954,11617
5425,95957,6043
5426,95959,2065
5427,95960,3678
5428,95962,2486
5429,95963,12120
5430,95965,8543
5431,95968,2926
5432,95969,4609
5433,95973,5546
5434,95974,14444
5435,95975,6626
5436,95977,4664
5437,95978,6696
5438,95979,6360
5439,95981,5748
5440,95982,5289
5441,95983,3147
5442,95986,10983
5443,95988,10502
5444,95991,42000
5445,96001,31000
5446,96002,28000
5447,96003,44000
5448,96006,8719
5449,96009,13051
5450,96010,8546
5451,96013,4120
5452,96014,3582
5453,96015,4794
5454,96016,14572
5455,96019,6960
5456,96020,6184
5457,96021,13335
5458,96022,14380
5459,96023,7192
5460,96025,2504
5461,96027,9803
5462,96028,13320
5463,96029,12310
5464,96031,5412
5465,96033,3742
5466,96034,7989
5467,96035,9732
5468,96037,9079
5469,96038,5030
5470,96044,11940
5471,96046,2049
5472,96047,10909
5473,96048,11885
5474,96050,4309
5475,96051,5082
5476,96054,12252
5477,96055,2094
5478,96056,12744
5479,96057,13143
5480,96058,6490
5481,96059,10042
5482,96061,13185
5483,96062,8182
5484,96063,3085
5485,96065,14802
5486,96067,4225
5487,96068,9514
5488,96069,7125
5489,96076,13701
5490,96084,4148
5491,96085,11338
5492,96086,10567
5493,96087,8513
5494,96090,6750
5495,96092,10150
5496,96094,3396
5497,96096,11508
5498,96097,4610
5499,96101,12605
5500,96103,14062
5501,96104,6049
5502,96105,13605
5503,96106,12470
5504,96107,5898
5505,96108,14144
5506,96109,10120
5507,96112,6323
5508,96113,4956
5509,96114,8736
5510,96116,4750
5511,96117,12261
5512,96118,7013
5513,96119,3206
5514,96120,12707
5515,96121,10626
5516,96122,6486
5517,96123,6903
5518,96124,5980
5519,96126,6395
5520,96128,4220
5521,96133,14508
5522,96134,11573
5523,96136,14749
5524,96141,2009
5525,96145,5370
5526,96146,14369
5527,96148,13244
5528,90002,7603
5529,90003,14157
5530,90006,4874
5531,90007,7720
5532,90008,6276
5533,90012,13681
5534,90014,9547
5535,90015,14699
5536,90016,4639
5537,90017,6247
5538,90018,8622
5539,90019,13797
5540,90021,8220
5541,90022,13412
5542,90023,12305
5543,90025,12357
5544,90026,9494
5545,90031,14402
5546,90032,11985
5547,90033,6065
5548,90034,9986
5549,90035,13577
5550,90036,4136
5551,90037,10779
5552,90039,4278
5553,90040,11800
5554,90043,14044
5555,90045,2803
5556,90046,3287
5557,90047,3718
5558,90049,5879
5559,90057,5358
5560,90061,4682
5561,90062,5807
5562,90063,9889
5563,90064,11133
5564,90065,13755
5565,90066,14330
5566,90067,14957
5567,90068,14252
5568,90069,9159
5569,90077,5177
5570,90201,8850
5571,90210,11090
5572,90211,8840
5573,90212,13684
5574,90220,2112
5575,90222,12470
5576,90230,10955
5577,90232,3526
5578,90241,5620
5579,90242,3050
5580,90247,7801
5581,90248,7450
5582,90249,12403
5583,90250,5210
5584,90254,13930
5585,90262,6142
5586,90265,4795
5587,90266,3285
5588,90270,12212
5589,90274,12001
5590,90275,10857
5591,90277,7226
5592,90278,3772
5593,90280,3572
5594,90292,11931
5595,90293,14470
5596,90301,14066
5597,90302,5826
5598,90303,11056
5599,90304,2422
5600,90305,14345
5601,90401,11124
5602,90403,11926
5603,90404,6284
5604,90503,2797
5605,90504,11844
5606,90505,2046
5607,90601,2926
5608,90604,4989
5609,90605,11052
5610,90606,5121
5611,90620,7251
5612,90621,7515
5613,90630,3298
5614,90631,2246
5615,90638,13158
5616,90640,9631
5617,90650,2286
5618,90660,14873
5619,90670,11290
5620,90680,11428
5621,90701,12088
5622,90704,5989
5623,90706,5871
5624,90710,3989
5625,90715,13863
5626,90716,2825
5627,90717,11463
5628,90720,7422
5629,90723,6422
5630,90731,8277
5631,90743,9997
5632,90744,13663
5633,90745,6479
5634,90746,6435
5635,90803,7843
5636,90804,7844
5637,90805,14892
5638,90806,7694
5639,90807,5699
5640,90813,10067
5641,90814,5893
5642,90815,12191
5643,91001,10310
5644,91006,6454
5645,91007,11717
5646,91011,4461
5647,91016,14873
5648,91024,9431
5649,91040,12907
5650,91101,9453
5651,91103,7766
5652,91106,2678
5653,91201,13055
5654,91202,11850
5655,91203,7372
5656,91204,9685
5657,91205,2868
5658,91206,6197
5659,91207,10465
5660,91208,8372
5661,91214,9116
5662,91301,13862
5663,91302,13571
5664,91303,5870
5665,91304,10799
5666,91306,8609
5667,91307,13516
5668,91311,4216
5669,91316,2810
5670,91320,7399
5671,91321,8409
5672,91325,13907
5673,91326,12245
5674,91331,14780
5675,91335,6098
5676,91340,9276
5677,91342,8997
5678,91343,12372
5679,91344,10914
5680,91345,14579
5681,91350,9451
5682,91352,9514
5683,91354,2246
5684,91356,10442
5685,91360,7839
5686,91361,14598
5687,91362,14176
5688,91364,7893
5689,91377,6344
5690,91381,3346
5691,91401,4024
5692,91403,3510
5693,91405,12808
5694,91406,2486
5695,91423,9991
5696,91436,7455
5697,91502,13521
5698,91504,13703
5699,91505,2778
5700,91506,6652
5701,91601,10364
5702,91602,5078
5703,91604,8354
5704,91606,6797
5705,91607,9089
5706,91701,13647
5707,91706,2334
5708,91709,12829
5709,91710,5600
5710,91711,14171
5711,91722,8242
5712,91723,14722
5713,91724,6952
5714,91730,4428
5715,91732,7279
5716,91733,7204
5717,91740,4724
5718,91741,14832
5719,91748,5309
5720,91750,5571
5721,91752,6676
5722,91754,2921
5723,91755,6969
5724,91759,12691
5725,91761,9368
5726,91762,13347
5727,91763,8238
5728,91764,9193
5729,91765,6155
5730,91766,9784
5731,91768,14309
5732,91773,13121
5733,91776,14335
5734,91780,3000
5735,91784,9395
5736,91786,4526
5737,91789,7859
5738,91790,9491
5739,91791,14307
5740,91792,3454
5741,91803,13713
5742,91901,8573
5743,91902,10172
5744,91910,5478
5745,91911,7227
5746,91913,8540
5747,91915,10730
5748,91916,10698
5749,91917,10310
5750,91931,13707
5751,91941,13542
5752,91942,8918
5753,91945,13631
5754,91948,13135
5755,91950,3402
5756,91962,14444
5757,91963,7456
5758,91977,5071
5759,91978,10331
5760,91980,10232
5761,92003,14691
5762,92007,12440
5763,92009,2289
5764,92014,13905
5765,92020,6395
5766,92024,13908
5767,92025,3753
5768,92026,4786
5769,92027,2498
5770,92029,9374
5771,92037,2396
5772,92054,11270
5773,92057,5069
5774,92059,12961
5775,92060,11366
5776,92061,2326
5777,92064,4323
5778,92065,7537
5779,92066,7593
5780,92067,5720
5781,92069,11666
5782,92070,12391
5783,92082,4778
5784,92083,10062
5785,92084,13270
5786,92086,2481
5787,92101,9231
5788,92102,10613
5789,92103,10361
5790,92104,14172
5791,92107,13832
5792,92108,10201
5793,92110,7675
5794,92113,5142
5795,92114,6807
5796,92115,3852
5797,92116,2386
5798,92117,3917
5799,92118,8876
5800,92119,3101
5801,92120,6773
5802,92122,2220
5803,92123,7071
5804,92127,10556
5805,92128,4877
5806,92131,9329
5807,92139,9242
5808,92154,13720
5809,92173,10556
5810,92201,12013
5811,92203,10817
5812,92220,6072
5813,92223,8399
5814,92227,2078
5815,92230,4180
5816,92231,10255
5817,92233,14474
5818,92234,12012
5819,92239,3196
5820,92240,9243
5821,92241,2253
5822,92242,7455
5823,92243,10396
5824,92249,12108
5825,92250,2275
5826,92253,3186
5827,92254,5690
5828,92256,8985
5829,92258,12028
5830,92259,3105
5831,92260,11256
5832,92264,6454
5833,92266,3726
5834,92268,13766
5835,92270,2525
5836,92275,13648
5837,92276,13839
5838,92277,10540
5839,92278,5711
5840,92282,8983
5841,92284,8029
5842,92301,7409
5843,92304,7189
5844,92307,8752
5845,92309,9423
5846,92310,11669
5847,92313,9647
5848,92315,8890
5849,92320,2739
5850,92321,2298
5851,92324,4096
5852,92325,4396
5853,92327,11830
5854,92328,8529
5855,92332,5702
5856,92333,13200
5857,92335,5899
5858,92336,13034
5859,92337,9367
5860,92339,6857
5861,92342,6389
5862,92345,14832
5863,92347,2892
5864,92352,2844
5865,92354,5216
5866,92356,10182
5867,92358,14194
5868,92359,11052
5869,92363,5565
5870,92364,10108
5871,92368,13528
5872,92371,8530
5873,92372,9530
5874,92373,8077
5875,92376,13593
5876,92382,2809
5877,92386,12579
5878,92389,7214
5879,92392,13839
5880,92394,10626
5881,92401,6600
5882,92405,6542
5883,92407,9740
5884,92408,13179
5885,92410,11999
5886,92501,8098
5887,92503,2429
5888,92504,8424
5889,92506,8688
5890,92507,5930
5891,92508,3644
5892,92518,14644
5893,92532,2256
5894,92539,5337
5895,92543,2496
5896,92544,14238
5897,92545,6432
5898,92549,9569
5899,92551,4194
5900,92553,3290
5901,92555,2691
5902,92561,6411
5903,92562,10083
5904,92563,3681
5905,92567,3568
5906,92570,2780
5907,92571,10766
5908,92584,3895
5909,92585,8997
5910,92586,11753
5911,92587,13727
5912,92595,3002
5913,92596,13528
5914,92602,8273
5915,92604,9135
5916,92606,2962
5917,92610,12451
5918,92612,11114
5919,92614,6597
5920,92618,5383
5921,92626,2256
5922,92646,4350
5923,92647,11439
5924,92649,8067
5925,92653,11981
5926,92655,14548
5927,92656,7544
5928,92657,12353
5929,92661,10962
5930,92662,7078
5931,92663,11746
5932,92672,2586
5933,92673,13566
5934,92675,3934
5935,92677,3879
5936,92683,11283
5937,92688,10367
5938,92691,9901
5939,92694,8002
5940,92701,12980
5941,92703,12363
5942,92704,11371
5943,92705,9733
5944,92706,13567
5945,92707,10503
5946,92708,5269
5947,92780,14836
5948,92782,7144
5949,92801,5071
5950,92802,7094
5951,92804,10568
5952,92806,3801
5953,92808,13851
5954,92831,11048
5955,92832,14249
5956,92835,4734
5957,92840,9465
5958,92843,12803
5959,92845,8790
5960,92860,13038
5961,92861,2737
5962,92866,10062
5963,92867,12505
5964,92869,2795
5965,92870,11959
5966,92879,11867
5967,92880,14904
5968,92881,7734
5969,92882,13967
5970,92883,12172
5971,92886,14271
5972,93001,10961
5973,93003,3820
5974,93004,14627
5975,93012,8814
5976,93013,8451
5977,93015,4981
5978,93022,12857
5979,93023,7330
5980,93033,11415
5981,93035,2684
5982,93041,10125
5983,93063,11174
5984,93101,2410
5985,93103,14654
5986,93109,8527
5987,93111,8468
5988,93117,3225
5989,93201,5130
5990,93202,6433
5991,93203,7382
5992,93205,4841
5993,93208,2172
5994,93210,14917
5995,93215,4558
5996,93218,10059
5997,93219,11894
5998,93222,13085
5999,93225,9914
6000,93226,9415
6001,93230,10984
6002,93234,8267
6003,93238,2787
6004,93239,5093
6005,93240,12331
6006,93241,13296
6007,93242,5945
6008,93245,12529
6009,93247,3446
6010,93249,8080
6011,93250,6777
6012,93251,3735
6013,93256,12551
6014,93257,5477
6015,93260,11739
6016,93262,7206
6017,93265,2529
6018,93267,13357
6019,93270,6874
6020,93271,6503
6021,93276,13900
6022,93280,6451
6023,93283,6655
6024,93285,10642
6025,93286,9712
6026,93291,9032
6027,93301,10949
6028,93304,2447
6029,93305,4095
6030,93306,9332
6031,93307,5586
6032,93308,3303
6033,93309,14590
6034,93311,8982
6035,93313,2930
6036,93402,7771
6037,93405,10904
6038,93420,12747
6039,93422,9318
6040,93424,12217
6041,93427,5808
6042,93428,13580
6043,93429,2871
6044,93430,12304
6045,93432,6070
6046,93433,8348
6047,93434,14333
6048,93441,7311
6049,93442,10653
6050,93446,12304
6051,93450,9785
6052,93451,5454
6053,93452,2242
6054,93453,2423
6055,93454,4975
6056,93455,6061
6057,93458,14605
6058,93460,10737
6059,93461,12921
6060,93505,4646
6061,93510,9084
6062,93512,6720
6063,93514,5263
6064,93516,3645
6065,93517,11180
6066,93522,10768
6067,93523,11694
6068,93526,14292
6069,93527,8453
6070,93529,4326
6071,93530,7240
6072,93534,5577
6073,93535,8788
6074,93541,13610
6075,93543,14134
6076,93544,10249
6077,93546,6382
6078,93550,11258
6079,93551,5454
6080,93552,3283
6081,93554,6912
6082,93555,2042
6083,93560,14101
6084,93561,4849
6085,93562,3259
6086,93563,13847
6087,93591,6860
6088,93601,2718
6089,93602,3911
6090,93604,7096
6091,93605,8814
6092,93608,12790
6093,93609,10341
6094,93610,8784
6095,93611,13315
6096,93614,14152
6097,93615,11983
6098,93616,3385
6099,93620,11218
6100,93621,13192
6101,93622,9460
6102,93623,11193
6103,93624,11364
6104,93625,3655
6105,93626,11012
6106,93627,4287
6107,93630,14348
6108,93631,5169
6109,93634,13742
6110,93635,12378
6111,93637,11828
6112,93640,2600
6113,93641,3559
6114,93643,2405
6115,93644,13114
6116,93645,6027
6117,93646,4353
6118,93647,5448
6119,93648,9342
6120,93650,2351
6121,93651,7624
6122,93652,8032
6123,93653,7672
6124,93654,7147
6125,93657,3992
6126,93660,7840
6127,93665,7778
6128,93666,3281
6129,93667,4567
6130,93669,5803
6131,93673,6778
6132,93675,12751
6133,93701,4631
6134,93703,12615
6135,93704,13815
6136,93705,14329
6137,93706,13637
6138,93710,5767
6139,93721,6595
6140,93722,2594
6141,93725,7187
6142,93727,2158
6143,93728,13317
6144,93905,14328
6145,93906,8154
6146,93907,12562
6147,93920,3176
6148,93923,13976
6149,93924,13248
6150,93926,13559
6151,93928,4598
6152,93930,9459
6153,93932,9734
6154,93933,12487
6155,93940,5902
6156,93950,13940
6157,93953,4860
6158,93960,7203
6159,93962,8145
6160,94002,10898
6161,94005,4216
6162,94015,5345
6163,94019,8215
6164,94020,10226
6165,94021,13140
6166,94022,14494
6167,94024,10984
6168,94025,8338
6169,94027,12577
6170,94030,14019
6171,94037,5720
6172,94038,4306
6173,94041,8080
6174,94043,6735
6175,94044,8474
6176,94060,12718
6177,94062,9635
6178,94065,13703
6179,94066,13611
6180,94070,7626
6181,94074,3726
6182,94086,3303
6183,94087,13219
6184,94102,5303
6185,94103,12279
6186,94105,11366
6187,94107,11477
6188,94108,8613
6189,94109,6398
6190,94110,2646
6191,94111,10741
6192,94116,3948
6193,94118,8604
6194,94123,11957
6195,94124,3979
6196,94129,10302
6197,94130,2375
6198,94131,5944
6199,94133,4981
6200,94134,3983
6201,94301,7145
6202,94304,8476
6203,94305,14832
6204,94401,11773
6205,94402,4551
6206,94404,13755
6207,94501,9538
6208,94502,13354
6209,94506,3009
6210,94507,14867
6211,94510,12807
6212,94511,5501
6213,94512,12213
6214,94513,10890
6215,94515,11988
6216,94518,11828
6217,94519,5011
6218,94520,4816
6219,94523,2851
6220,94525,4249
6221,94526,13572
6222,94530,6484
6223,94533,9715
6224,94535,9840
6225,94536,10651
6226,94538,13804
6227,94539,9446
6228,94541,11929
6229,94542,5129
6230,94544,10274
6231,94545,2202
6232,94546,9117
6233,94547,8637
6234,94549,3199
6235,94550,5788
6236,94552,2355
6237,94559,14655
6238,94560,9229
6239,94563,14537
6240,94564,7399
6241,94565,3307
6242,94566,3876
6243,94571,13183
6244,94576,4765
6245,94577,9229
6246,94578,13343
6247,94579,2565
6248,94580,10471
6249,94583,5863
6250,94585,2399
6251,94586,5180
6252,94589,7586
6253,94590,3490
6254,94591,7418
6255,94592,11388
6256,94595,14169
6257,94596,4968
6258,94598,8747
6259,94599,5235
6260,94605,9458
6261,94606,7166
6262,94607,14139
6263,94609,4433
6264,94610,12632
6265,94612,4737
6266,94618,7246
6267,94619,5505
6268,94621,14417
6269,94702,2240
6270,94703,4435
6271,94704,11913
6272,94705,11319
6273,94707,7611
6274,94708,5481
6275,94709,9084
6276,94710,6243
6277,94803,11714
6278,94806,6015
6279,94903,9259
6280,94904,9983
6281,94920,12188
6282,94922,10069
6283,94923,11284
6284,94924,11331
6285,94925,3338
6286,94929,14167
6287,94930,4003
6288,94931,2731
6289,94933,4505
6290,94937,4749
6291,94938,13241
6292,94940,10477
6293,94941,7707
6294,94946,2382
6295,94947,12741
6296,94949,4921
6297,94951,10419
6298,94952,6097
6299,94954,5572
6300,94956,3038
6301,94960,4625
6302,94963,14304
6303,94964,3349
6304,94970,8248
6305,94971,14380
6306,94972,2752
6307,95002,5285
6308,95004,11355
6309,95007,11445
6310,95010,4284
6311,95012,5798
6312,95019,10522
6313,95020,13928
6314,95030,6179
6315,95032,10498
6316,95033,14903
6317,95035,3775
6318,95039,2241
6319,95041,14836
6320,95043,4858
6321,95045,14557
6322,95046,7733
6323,95051,12541
6324,95054,10186
6325,95060,6248
